date,numer_sta,pmer,tend,cod_tend,dd,ff,t,td,u,vv,ww,w1,w2,n,nbas,hbas,cl,cm,ch,pres,niv_bar,geop,tend24,tn12,tn24,tx12,tx24,tminsol,sw,tw,raf10,rafper,per,etat_sol,ht_neige,ssfrai,perssfrai,rr1,rr3,rr6,rr12,rr24,phenspe1,phenspe2,phenspe3,phenspe4,nnuage1,ctype1,hnuage1,nnuage2,ctype2,hnuage2,nnuage3,ctype3,hnuage3,nnuage4,ctype4,hnuage4,is_holiday,paris_covid,paris_vac,pm25,pm10,retail_change,grocery_change,parks_change,stations_change,workplace_change,residential_change,stringency_index,flow_traffic,traffic_occupation,vehicle_number
2021-05-20 06:00:00,7149,102380,0,5,240,1.3,282.85,280.15,83,19970,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101280,0.0,0.0,480.0,278.25,0.0,288.15,0.0,0.0,0.0,0.0,2.1,2.6,-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,551,8668.0,37.0,32.0,-49.0,0.0,-21.0,-20.0,-43.0,12.0,54.63,695.5647492488838,6.600548921420088,21.571428571428577
2021-05-20 07:00:00,7149,102380,0,5,240,1.3,282.85,280.15,83,19970,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101280,0.0,0.0,480.0,278.25,0.0,288.15,0.0,0.0,0.0,0.0,2.1,2.6,-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,551,8668.0,37.0,32.0,-49.0,0.0,-21.0,-20.0,-43.0,12.0,54.63,695.5647492488838,6.600548921420088,49.118421052631575
2021-05-20 08:00:00,7149,102380,0,5,240,1.3,282.85,280.15,83,19970,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101280,0.0,0.0,480.0,278.25,0.0,288.15,0.0,0.0,0.0,0.0,2.1,2.6,-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,551,8668.0,37.0,32.0,-49.0,0.0,-21.0,-20.0,-43.0,12.0,54.63,695.5647492488838,6.600548921420088,97.87654320987656
2021-05-20 09:00:00,7149,102280,-90,8,210,5.1,286.15,280.35,68,19910,3,2.0,2.0,90.0,3.0,800.0,31.0,22.0,12.0,101190,0.0,0.0,410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,8.9,-10,0.0,0.0,0.0,-30.0,0.0,0.0,0.0,0.0,4.7,0.0,0.0,0.0,0.0,3.0,8.0,870.0,5.0,4.0,4800.0,7.0,0.0,6500.0,0.0,0.0,0.0,0,551,8668.0,37.0,32.0,-49.0,0.0,-21.0,-20.0,-43.0,12.0,54.63,695.5647492488838,6.600548921420088,94.5505617977528
2021-05-20 10:00:00,7149,102280,-90,8,210,5.1,286.15,280.35,68,19910,3,2.0,2.0,90.0,3.0,800.0,31.0,22.0,12.0,101190,0.0,0.0,410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,8.9,-10,0.0,0.0,0.0,-30.0,0.0,0.0,0.0,0.0,4.7,0.0,0.0,0.0,0.0,3.0,8.0,870.0,5.0,4.0,4800.0,7.0,0.0,6500.0,0.0,0.0,0.0,0,551,8668.0,37.0,32.0,-49.0,0.0,-21.0,-20.0,-43.0,12.0,54.63,695.5647492488838,6.600548921420088,66.04494382022472
2021-05-20 11:00:00,7149,102280,-90,8,210,5.1,286.15,280.35,68,19910,3,2.0,2.0,90.0,3.0,800.0,31.0,22.0,12.0,101190,0.0,0.0,410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,8.9,-10,0.0,0.0,0.0,-30.0,0.0,0.0,0.0,0.0,4.7,0.0,0.0,0.0,0.0,3.0,8.0,870.0,5.0,4.0,4800.0,7.0,0.0,6500.0,0.0,0.0,0.0,0,551,8668.0,37.0,32.0,-49.0,0.0,-21.0,-20.0,-43.0,12.0,54.63,695.5647492488838,6.600548921420088,68.33720930232558
2021-05-20 12:00:00,7149,102070,-200,8,190,5.7,288.35,279.65,56,20000,1,2.0,2.0,90.0,1.0,1250.0,31.0,23.0,0.0,100990,0.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,10.7,-10,0.0,0.0,0.0,-60.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,1.0,8.0,1200.0,7.0,3.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,551,8668.0,37.0,32.0,-49.0,0.0,-21.0,-20.0,-43.0,12.0,54.63,695.5647492488838,6.600548921420088,80.53488372093024
2021-05-20 13:00:00,7149,102070,-200,8,190,5.7,288.35,279.65,56,20000,1,2.0,2.0,90.0,1.0,1250.0,31.0,23.0,0.0,100990,0.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,10.7,-10,0.0,0.0,0.0,-60.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,1.0,8.0,1200.0,7.0,3.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,551,8668.0,37.0,32.0,-49.0,0.0,-21.0,-20.0,-43.0,12.0,54.63,695.5647492488838,6.600548921420088,81.54878048780488
2021-05-20 14:00:00,7149,102070,-200,8,190,5.7,288.35,279.65,56,20000,1,2.0,2.0,90.0,1.0,1250.0,31.0,23.0,0.0,100990,0.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,10.7,-10,0.0,0.0,0.0,-60.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,1.0,8.0,1200.0,7.0,3.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,551,8668.0,37.0,32.0,-49.0,0.0,-21.0,-20.0,-43.0,12.0,54.63,695.5647492488838,6.600548921420088,74.48351648351648
2021-05-20 15:00:00,7149,101750,-310,6,200,6.9,290.15,281.05,55,20000,1,2.0,2.0,100.0,7.0,1250.0,38.0,0.0,0.0,100680,0.0,0.0,-230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6,15.8,-10,0.0,0.0,0.0,-30.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,3.0,8.0,1380.0,5.0,6.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,551,8668.0,37.0,32.0,-49.0,0.0,-21.0,-20.0,-43.0,12.0,54.63,695.5647492488838,6.600548921420088,75.72619047619048
2021-05-20 16:00:00,7149,101750,-310,6,200,6.9,290.15,281.05,55,20000,1,2.0,2.0,100.0,7.0,1250.0,38.0,0.0,0.0,100680,0.0,0.0,-230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6,15.8,-10,0.0,0.0,0.0,-30.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,3.0,8.0,1380.0,5.0,6.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,551,8668.0,37.0,32.0,-49.0,0.0,-21.0,-20.0,-43.0,12.0,54.63,695.5647492488838,6.600548921420088,79.6206896551724
2021-05-20 17:00:00,7149,101750,-310,6,200,6.9,290.15,281.05,55,20000,1,2.0,2.0,100.0,7.0,1250.0,38.0,0.0,0.0,100680,0.0,0.0,-230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6,15.8,-10,0.0,0.0,0.0,-30.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,3.0,8.0,1380.0,5.0,6.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,551,8668.0,37.0,32.0,-49.0,0.0,-21.0,-20.0,-43.0,12.0,54.63,695.5647492488838,6.600548921420088,93.91666666666669
2021-05-20 18:00:00,7149,101540,-210,6,220,5.8,289.85,279.65,51,25000,2,2.0,2.0,90.0,7.0,1750.0,38.0,0.0,0.0,100470,0.0,0.0,-570.0,282.95,0.0,290.75,0.0,0.0,0.0,0.0,9.7,12.7,-10,0.0,0.0,0.0,-60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,1500.0,7.0,6.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,551,8668.0,37.0,32.0,-49.0,0.0,-21.0,-20.0,-43.0,12.0,54.63,695.5647492488838,6.600548921420088,116.8095238095238
2021-05-20 19:00:00,7149,101540,-210,6,220,5.8,289.85,279.65,51,25000,2,2.0,2.0,90.0,7.0,1750.0,38.0,0.0,0.0,100470,0.0,0.0,-570.0,282.95,0.0,290.75,0.0,0.0,0.0,0.0,9.7,12.7,-10,0.0,0.0,0.0,-60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,1500.0,7.0,6.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,551,8668.0,37.0,32.0,-49.0,0.0,-21.0,-20.0,-43.0,12.0,54.63,695.5647492488838,6.600548921420088,108.14285714285714
2021-05-20 20:00:00,7149,101540,-210,6,220,5.8,289.85,279.65,51,25000,2,2.0,2.0,90.0,7.0,1750.0,38.0,0.0,0.0,100470,0.0,0.0,-570.0,282.95,0.0,290.75,0.0,0.0,0.0,0.0,9.7,12.7,-10,0.0,0.0,0.0,-60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,1500.0,7.0,6.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,551,8668.0,37.0,32.0,-49.0,0.0,-21.0,-20.0,-43.0,12.0,54.63,695.5647492488838,6.600548921420088,78.4625
2021-05-20 21:00:00,7149,101370,-170,6,210,5.6,287.15,279.75,61,60000,1,2.0,2.0,60.0,0.0,6500.0,30.0,20.0,12.0,100300,0.0,0.0,-940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,9.6,-10,0.0,0.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,6500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,551,8668.0,37.0,32.0,-49.0,0.0,-21.0,-20.0,-43.0,12.0,54.63,695.5647492488838,6.600548921420088,81.7945205479452
2021-05-20 22:00:00,7149,101370,-170,6,210,5.6,287.15,279.75,61,60000,1,2.0,2.0,60.0,0.0,6500.0,30.0,20.0,12.0,100300,0.0,0.0,-940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,9.6,-10,0.0,0.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,6500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,551,8668.0,37.0,32.0,-49.0,0.0,-21.0,-20.0,-43.0,12.0,54.63,695.5647492488838,6.600548921420088,37.114285714285714
2021-05-20 23:00:00,7149,101370,-170,6,210,5.6,287.15,279.75,61,60000,1,2.0,2.0,60.0,0.0,6500.0,30.0,20.0,12.0,100300,0.0,0.0,-940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,9.6,-10,0.0,0.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,6500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,551,8668.0,37.0,32.0,-49.0,0.0,-21.0,-20.0,-43.0,12.0,54.63,695.5647492488838,6.600548921420088,26.560606060606066
2021-05-21 00:00:00,7149,101200,-180,8,220,5.7,285.45,279.25,66,30000,1,0.0,0.0,50.0,1.0,1250.0,35.0,20.0,11.0,100120,0.0,0.0,-1160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,10.9,-10,0.0,0.0,0.0,-60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1200.0,4.0,0.0,7500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,519,6558.0,41.0,19.0,-52.0,-4.0,-34.0,-18.0,-43.0,11.0,54.63,695.5647492488838,6.600548921420088,23.64814814814815
2021-05-21 01:00:00,7149,101200,-180,8,220,5.7,285.45,279.25,66,30000,1,0.0,0.0,50.0,1.0,1250.0,35.0,20.0,11.0,100120,0.0,0.0,-1160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,10.9,-10,0.0,0.0,0.0,-60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1200.0,4.0,0.0,7500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,519,6558.0,41.0,19.0,-52.0,-4.0,-34.0,-18.0,-43.0,11.0,54.63,695.5647492488838,6.600548921420088,14.84313725490196
2021-05-21 02:00:00,7149,101200,-180,8,220,5.7,285.45,279.25,66,30000,1,0.0,0.0,50.0,1.0,1250.0,35.0,20.0,11.0,100120,0.0,0.0,-1160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,10.9,-10,0.0,0.0,0.0,-60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1200.0,4.0,0.0,7500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,519,6558.0,41.0,19.0,-52.0,-4.0,-34.0,-18.0,-43.0,11.0,54.63,695.5647492488838,6.600548921420088,8.818181818181818
2021-05-21 03:00:00,7149,101130,-70,5,220,3.6,284.35,281.05,80,19800,0,2.0,2.0,100.0,7.0,1250.0,0.0,0.0,0.0,100050,0.0,0.0,-1230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,8.5,-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1290.0,8.0,0.0,6060.0,0.0,0.0,0.0,0.0,0.0,0.0,0,519,6558.0,41.0,19.0,-52.0,-4.0,-34.0,-18.0,-43.0,11.0,54.63,695.5647492488838,6.600548921420088,5.82
2021-05-21 04:00:00,7149,101130,-70,5,220,3.6,284.35,281.05,80,19800,0,2.0,2.0,100.0,7.0,1250.0,0.0,0.0,0.0,100050,0.0,0.0,-1230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,8.5,-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1290.0,8.0,0.0,6060.0,0.0,0.0,0.0,0.0,0.0,0.0,0,519,6558.0,41.0,19.0,-52.0,-4.0,-34.0,-18.0,-43.0,11.0,54.63,695.5647492488838,6.600548921420088,6.5102040816326525
2021-05-21 05:00:00,7149,101130,-70,5,220,3.6,284.35,281.05,80,19800,0,2.0,2.0,100.0,7.0,1250.0,0.0,0.0,0.0,100050,0.0,0.0,-1230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,8.5,-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1290.0,8.0,0.0,6060.0,0.0,0.0,0.0,0.0,0.0,0.0,0,519,6558.0,41.0,19.0,-52.0,-4.0,-34.0,-18.0,-43.0,11.0,54.63,695.5647492488838,6.600548921420088,12.267857142857142
2021-05-21 06:00:00,7149,101030,-100,6,210,4.6,284.15,280.85,80,14800,0,2.0,2.0,0.0,3.0,5640.0,0.0,0.0,0.0,99950,0.0,0.0,-1330.0,283.85,0.0,289.85,0.0,0.0,0.0,0.0,8.5,8.5,-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5640.0,3.0,0.0,6180.0,0.0,0.0,0.0,0.0,0.0,0.0,0,519,6558.0,41.0,19.0,-52.0,-4.0,-34.0,-18.0,-43.0,11.0,54.63,695.5647492488838,6.600548921420088,21.424657534246574
2021-05-21 07:00:00,7149,101030,-100,6,210,4.6,284.15,280.85,80,14800,0,2.0,2.0,0.0,3.0,5640.0,0.0,0.0,0.0,99950,0.0,0.0,-1330.0,283.85,0.0,289.85,0.0,0.0,0.0,0.0,8.5,8.5,-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5640.0,3.0,0.0,6180.0,0.0,0.0,0.0,0.0,0.0,0.0,0,519,6558.0,41.0,19.0,-52.0,-4.0,-34.0,-18.0,-43.0,11.0,54.63,695.5647492488838,6.600548921420088,45.32432432432432
2021-05-21 08:00:00,7149,101030,-100,6,210,4.6,284.15,280.85,80,14800,0,2.0,2.0,0.0,3.0,5640.0,0.0,0.0,0.0,99950,0.0,0.0,-1330.0,283.85,0.0,289.85,0.0,0.0,0.0,0.0,8.5,8.5,-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5640.0,3.0,0.0,6180.0,0.0,0.0,0.0,0.0,0.0,0.0,0,519,6558.0,41.0,19.0,-52.0,-4.0,-34.0,-18.0,-43.0,11.0,54.63,695.5647492488838,6.600548921420088,80.25301204819277
2021-05-21 09:00:00,7149,101000,-20,8,230,7.8,288.25,280.05,58,14830,1,2.0,2.0,90.0,7.0,1250.0,32.0,0.0,0.0,99930,0.0,0.0,-1260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.9,-10,0.0,0.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,1050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,519,6558.0,41.0,19.0,-52.0,-4.0,-34.0,-18.0,-43.0,11.0,54.63,695.5647492488838,6.600548921420088,83.54117647058824
2021-05-21 10:00:00,7149,101000,-20,8,230,7.8,288.25,280.05,58,14830,1,2.0,2.0,90.0,7.0,1250.0,32.0,0.0,0.0,99930,0.0,0.0,-1260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.9,-10,0.0,0.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,1050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,519,6558.0,41.0,19.0,-52.0,-4.0,-34.0,-18.0,-43.0,11.0,54.63,695.5647492488838,6.600548921420088,70.12048192771084
2021-05-21 11:00:00,7149,101000,-20,8,230,7.8,288.25,280.05,58,14830,1,2.0,2.0,90.0,7.0,1250.0,32.0,0.0,0.0,99930,0.0,0.0,-1260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.9,-10,0.0,0.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,1050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,519,6558.0,41.0,19.0,-52.0,-4.0,-34.0,-18.0,-43.0,11.0,54.63,695.5647492488838,6.600548921420088,63.8404255319149
2021-05-21 12:00:00,7149,100890,-100,8,250,7.8,288.75,278.95,52,30000,1,2.0,2.0,75.0,6.0,1750.0,32.0,20.0,10.0,99830,0.0,0.0,-1160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6,16.1,-10,0.0,0.0,0.0,-60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,519,6558.0,41.0,19.0,-52.0,-4.0,-34.0,-18.0,-43.0,11.0,54.63,695.5647492488838,6.600548921420088,78.79310344827586
2021-05-21 13:00:00,7149,100890,-100,8,250,7.8,288.75,278.95,52,30000,1,2.0,2.0,75.0,6.0,1750.0,32.0,20.0,10.0,99830,0.0,0.0,-1160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6,16.1,-10,0.0,0.0,0.0,-60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,519,6558.0,41.0,19.0,-52.0,-4.0,-34.0,-18.0,-43.0,11.0,54.63,695.5647492488838,6.600548921420088,74.56179775280899
2021-05-21 14:00:00,7149,100890,-100,8,250,7.8,288.75,278.95,52,30000,1,2.0,2.0,75.0,6.0,1750.0,32.0,20.0,10.0,99830,0.0,0.0,-1160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6,16.1,-10,0.0,0.0,0.0,-60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,519,6558.0,41.0,19.0,-52.0,-4.0,-34.0,-18.0,-43.0,11.0,54.63,695.5647492488838,6.600548921420088,79.04545454545455
2021-05-21 15:00:00,7149,100660,-220,6,240,9.0,290.55,277.45,42,30000,2,2.0,2.0,75.0,6.0,1750.0,32.0,20.0,10.0,99610,0.0,0.0,-1070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1,17.8,-10,0.0,0.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,519,6558.0,41.0,19.0,-52.0,-4.0,-34.0,-18.0,-43.0,11.0,54.63,695.5647492488838,6.600548921420088,80.45454545454545
2021-05-21 16:00:00,7149,100660,-220,6,240,9.0,290.55,277.45,42,30000,2,2.0,2.0,75.0,6.0,1750.0,32.0,20.0,10.0,99610,0.0,0.0,-1070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1,17.8,-10,0.0,0.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,519,6558.0,41.0,19.0,-52.0,-4.0,-34.0,-18.0,-43.0,11.0,54.63,695.5647492488838,6.600548921420088,86.6341463414634
2021-05-21 17:00:00,7149,100660,-220,6,240,9.0,290.55,277.45,42,30000,2,2.0,2.0,75.0,6.0,1750.0,32.0,20.0,10.0,99610,0.0,0.0,-1070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1,17.8,-10,0.0,0.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,519,6558.0,41.0,19.0,-52.0,-4.0,-34.0,-18.0,-43.0,11.0,54.63,695.5647492488838,6.600548921420088,91.79268292682929
2021-05-21 18:00:00,7149,100640,-30,6,270,7.3,287.55,278.85,56,20000,25,8.0,6.0,75.0,5.0,1250.0,39.0,23.0,10.0,99580,0.0,0.0,-890.0,284.15,0.0,292.15,0.0,0.0,0.0,0.0,17.4,17.4,-10,0.0,0.0,0.0,-60.0,0.0,-0.1,-0.1,-0.1,-0.1,0.0,0.0,0.0,0.0,1.0,8.0,1500.0,3.0,3.0,3000.0,4.0,9.0,1400.0,0.0,0.0,0.0,0,519,6558.0,41.0,19.0,-52.0,-4.0,-34.0,-18.0,-43.0,11.0,54.63,695.5647492488838,6.600548921420088,102.20731707317071
2021-05-21 19:00:00,7149,100640,-30,6,270,7.3,287.55,278.85,56,20000,25,8.0,6.0,75.0,5.0,1250.0,39.0,23.0,10.0,99580,0.0,0.0,-890.0,284.15,0.0,292.15,0.0,0.0,0.0,0.0,17.4,17.4,-10,0.0,0.0,0.0,-60.0,0.0,-0.1,-0.1,-0.1,-0.1,0.0,0.0,0.0,0.0,1.0,8.0,1500.0,3.0,3.0,3000.0,4.0,9.0,1400.0,0.0,0.0,0.0,0,519,6558.0,41.0,19.0,-52.0,-4.0,-34.0,-18.0,-43.0,11.0,54.63,695.5647492488838,6.600548921420088,80.44827586206897
2021-05-21 20:00:00,7149,100640,-30,6,270,7.3,287.55,278.85,56,20000,25,8.0,6.0,75.0,5.0,1250.0,39.0,23.0,10.0,99580,0.0,0.0,-890.0,284.15,0.0,292.15,0.0,0.0,0.0,0.0,17.4,17.4,-10,0.0,0.0,0.0,-60.0,0.0,-0.1,-0.1,-0.1,-0.1,0.0,0.0,0.0,0.0,1.0,8.0,1500.0,3.0,3.0,3000.0,4.0,9.0,1400.0,0.0,0.0,0.0,0,519,6558.0,41.0,19.0,-52.0,-4.0,-34.0,-18.0,-43.0,11.0,54.63,695.5647492488838,6.600548921420088,71.62025316455696
2021-05-21 21:00:00,7149,100710,50,3,240,6.8,284.55,278.45,66,57760,1,0.0,0.0,0.0,0.0,0.0,30.0,20.0,10.0,99630,0.0,0.0,-670.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4,11.9,-10,0.0,0.0,0.0,-30.0,0.0,0.6,0.6,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,519,6558.0,41.0,19.0,-52.0,-4.0,-34.0,-18.0,-43.0,11.0,54.63,695.5647492488838,6.600548921420088,72.89610389610391
2021-05-21 22:00:00,7149,100710,50,3,240,6.8,284.55,278.45,66,57760,1,0.0,0.0,0.0,0.0,0.0,30.0,20.0,10.0,99630,0.0,0.0,-670.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4,11.9,-10,0.0,0.0,0.0,-30.0,0.0,0.6,0.6,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,519,6558.0,41.0,19.0,-52.0,-4.0,-34.0,-18.0,-43.0,11.0,54.63,695.5647492488838,6.600548921420088,37.338028169014095
2021-05-21 23:00:00,7149,100710,50,3,240,6.8,284.55,278.45,66,57760,1,0.0,0.0,0.0,0.0,0.0,30.0,20.0,10.0,99630,0.0,0.0,-670.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4,11.9,-10,0.0,0.0,0.0,-30.0,0.0,0.6,0.6,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,519,6558.0,41.0,19.0,-52.0,-4.0,-34.0,-18.0,-43.0,11.0,54.63,695.5647492488838,6.600548921420088,25.892307692307693
2021-05-22 00:00:00,7149,100740,30,0,230,6.6,282.95,279.15,77,45560,2,0.0,0.0,0.0,0.0,0.0,30.0,20.0,10.0,99660,0.0,0.0,-460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.1,-10,0.0,0.0,0.0,-60.0,0.0,0.0,0.6,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,308,3300.0,34.0,29.0,-52.0,-10.0,-38.0,-14.0,-13.0,2.0,54.63,695.5647492488838,6.600548921420088,24.34426229508197
2021-05-22 01:00:00,7149,100740,30,0,230,6.6,282.95,279.15,77,45560,2,0.0,0.0,0.0,0.0,0.0,30.0,20.0,10.0,99660,0.0,0.0,-460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.1,-10,0.0,0.0,0.0,-60.0,0.0,0.0,0.6,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,308,3300.0,34.0,29.0,-52.0,-10.0,-38.0,-14.0,-13.0,2.0,54.63,695.5647492488838,6.600548921420088,22.072727272727274
